Interval Beginning (EST),kWh
5/11/2022 17:15,68.4
5/11/2022 17:30,71.28
5/11/2022 17:45,66.78
5/11/2022 18:00,69.66
5/11/2022 18:15,67.32
5/11/2022 18:30,61.56
5/11/2022 18:45,62.46
5/11/2022 19:00,64.8
5/11/2022 19:15,74.52
5/11/2022 19:30,75.06
5/11/2022 19:45,72.72
5/11/2022 20:00,71.64
5/11/2022 20:15,71.28
5/11/2022 20:30,68.76
5/11/2022 20:45,66.78
5/11/2022 21:00,66.06
5/11/2022 21:15,64.8
5/11/2022 21:30,67.14
5/11/2022 21:45,65.52
5/11/2022 22:00,46.26
5/11/2022 22:15,43.74
5/11/2022 22:30,38.88
5/11/2022 22:45,38.7
5/11/2022 23:00,37.98
5/11/2022 23:15,38.34
5/11/2022 23:30,34.02
5/11/2022 23:45,34.74
5/12/2022 0:00,34.56
5/12/2022 0:15,34.38
5/12/2022 0:30,32.76
5/12/2022 0:45,34.2
5/12/2022 1:00,32.94
5/12/2022 1:15,34.38
5/12/2022 1:30,34.56
5/12/2022 1:45,34.56
5/12/2022 2:00,33.12
5/12/2022 2:15,34.38
5/12/2022 2:30,34.02
5/12/2022 2:45,33.48
5/12/2022 3:00,33.66
5/12/2022 3:15,33.84
5/12/2022 3:30,34.56
5/12/2022 3:45,34.02
5/12/2022 4:00,33.84
5/12/2022 4:15,36.72
5/12/2022 4:30,36.54
5/12/2022 4:45,37.44
5/12/2022 5:00,37.8
5/12/2022 5:15,34.38
5/12/2022 5:30,34.74
5/12/2022 5:45,34.92
5/12/2022 6:00,34.92
5/12/2022 6:15,36.18
5/12/2022 6:30,35.46
5/12/2022 6:45,37.26
5/12/2022 7:00,53.28
5/12/2022 7:15,52.92
5/12/2022 7:30,53.64
5/12/2022 7:45,54.18
5/12/2022 8:00,53.64
5/12/2022 8:15,54
5/12/2022 8:30,58.14
5/12/2022 8:45,59.22
5/12/2022 9:00,57.06
5/12/2022 9:15,58.86
5/12/2022 9:30,60.12
5/12/2022 9:45,58.32
5/12/2022 10:00,58.86
5/12/2022 10:15,58.5
5/12/2022 10:30,58.5
5/12/2022 10:45,58.32
5/12/2022 11:00,58.14
5/12/2022 11:15,60.3
5/12/2022 11:30,59.76
5/12/2022 11:45,58.68
5/12/2022 12:00,60.3
5/12/2022 12:15,59.04
5/12/2022 12:30,59.58
5/12/2022 12:45,58.5
5/12/2022 13:00,58.14
5/12/2022 13:15,58.32
5/12/2022 13:30,59.22
5/12/2022 13:45,58.68
5/12/2022 14:00,58.86
5/12/2022 14:15,58.86
5/12/2022 14:30,58.5
5/12/2022 14:45,58.86
5/12/2022 15:00,58.5
5/12/2022 15:15,60.66
5/12/2022 15:30,59.22
5/12/2022 15:45,58.86
5/12/2022 16:00,57.42
5/12/2022 16:15,57.6
5/12/2022 16:30,58.5
5/12/2022 16:45,58.86
5/12/2022 17:00,58.32
5/12/2022 17:15,58.5
5/12/2022 17:30,60.3
5/12/2022 17:45,56.7
5/12/2022 18:00,58.68
5/12/2022 18:15,56.88
5/12/2022 18:30,58.32
5/12/2022 18:45,56.34
5/12/2022 19:00,56.34
5/12/2022 19:15,64.8
5/12/2022 19:30,65.7
5/12/2022 19:45,65.34
5/12/2022 20:00,66.42
5/12/2022 20:15,63.36
5/12/2022 20:30,64.8
5/12/2022 20:45,62.28
5/12/2022 21:00,62.28
5/12/2022 21:15,62.46
5/12/2022 21:30,62.28
5/12/2022 21:45,63.54
5/12/2022 22:00,44.46
5/12/2022 22:15,43.38
5/12/2022 22:30,38.34
5/12/2022 22:45,38.52
5/12/2022 23:00,37.8
5/12/2022 23:15,37.98
5/12/2022 23:30,33.66
5/12/2022 23:45,34.02
5/13/2022 0:00,33.66
5/13/2022 0:15,33.84
5/13/2022 0:30,32.76
5/13/2022 0:45,33.66
5/13/2022 1:00,33.3
5/13/2022 1:15,34.38
5/13/2022 1:30,34.38
5/13/2022 1:45,32.76
5/13/2022 2:00,34.02
5/13/2022 2:15,33.48
5/13/2022 2:30,33.84
5/13/2022 2:45,32.58
5/13/2022 3:00,33.66
5/13/2022 3:15,32.76
5/13/2022 3:30,34.02
5/13/2022 3:45,32.76
5/13/2022 4:00,34.2
5/13/2022 4:15,36.54
5/13/2022 4:30,36.54
5/13/2022 4:45,37.98
5/13/2022 5:00,38.7
5/13/2022 5:15,34.74
5/13/2022 5:30,34.56
5/13/2022 5:45,34.38
5/13/2022 6:00,34.56
5/13/2022 6:15,36.18
5/13/2022 6:30,35.46
5/13/2022 6:45,37.98
5/13/2022 7:00,54
5/13/2022 7:15,55.8
5/13/2022 7:30,56.52
5/13/2022 7:45,54.54
5/13/2022 8:00,54
5/13/2022 8:15,54
5/13/2022 8:30,60.3
5/13/2022 8:45,58.86
5/13/2022 9:00,59.4
5/13/2022 9:15,59.94
5/13/2022 9:30,60.66
5/13/2022 9:45,60.3
5/13/2022 10:00,59.94
5/13/2022 10:15,60.48
5/13/2022 10:30,61.38
5/13/2022 10:45,61.2
5/13/2022 11:00,61.2
5/13/2022 11:15,61.02
5/13/2022 11:30,61.56
5/13/2022 11:45,59.76
5/13/2022 12:00,61.56
5/13/2022 12:15,61.02
5/13/2022 12:30,60.48
5/13/2022 12:45,60.48
5/13/2022 13:00,61.2
5/13/2022 13:15,59.94
5/13/2022 13:30,61.38
5/13/2022 13:45,61.92
5/13/2022 14:00,59.22
5/13/2022 14:15,62.82
5/13/2022 14:30,60.84
5/13/2022 14:45,59.94
5/13/2022 15:00,60.3
5/13/2022 15:15,60.3
5/13/2022 15:30,59.76
5/13/2022 15:45,59.94
5/13/2022 16:00,57.96
5/13/2022 16:15,58.86
5/13/2022 16:30,59.94
5/13/2022 16:45,59.22
5/13/2022 17:00,59.58
5/13/2022 17:15,59.04
5/13/2022 17:30,59.58
5/13/2022 17:45,59.22
5/13/2022 18:00,58.14
5/13/2022 18:15,59.4
5/13/2022 18:30,60.12
5/13/2022 18:45,59.4
5/13/2022 19:00,56.88
5/13/2022 19:15,65.7
5/13/2022 19:30,67.68
5/13/2022 19:45,66.96
5/13/2022 20:00,66.42
5/13/2022 20:15,65.52
5/13/2022 20:30,64.8
5/13/2022 20:45,63.18
5/13/2022 21:00,63.54
5/13/2022 21:15,63.18
5/13/2022 21:30,63.9
5/13/2022 21:45,63.18
5/13/2022 22:00,44.46
5/13/2022 22:15,43.38
5/13/2022 22:30,36.36
5/13/2022 22:45,33.84
5/13/2022 23:00,34.38
5/13/2022 23:15,32.94
5/13/2022 23:30,30.78
5/13/2022 23:45,29.7
5/14/2022 0:00,31.14
5/14/2022 0:15,30.24
5/14/2022 0:30,29.52
5/14/2022 0:45,30.24
5/14/2022 1:00,28.98
5/14/2022 1:15,30.78
5/14/2022 1:30,29.7
5/14/2022 1:45,30.96
5/14/2022 2:00,28.44
5/14/2022 2:15,29.88
5/14/2022 2:30,29.34
5/14/2022 2:45,29.16
5/14/2022 3:00,29.7
5/14/2022 3:15,29.7
5/14/2022 3:30,30.6
5/14/2022 3:45,29.7
5/14/2022 4:00,29.7
5/14/2022 4:15,33.3
5/14/2022 4:30,36
5/14/2022 4:45,38.34
5/14/2022 5:00,38.88
5/14/2022 5:15,34.56
5/14/2022 5:30,35.1
5/14/2022 5:45,34.74
5/14/2022 6:00,35.46
5/14/2022 6:15,36
5/14/2022 6:30,37.26
5/14/2022 6:45,39.06
5/14/2022 7:00,53.1
5/14/2022 7:15,54.54
5/14/2022 7:30,53.64
5/14/2022 7:45,54.18
5/14/2022 8:00,54
5/14/2022 8:15,55.26
5/14/2022 8:30,58.86
5/14/2022 8:45,59.04
5/14/2022 9:00,59.76
5/14/2022 9:15,59.22
5/14/2022 9:30,59.94
5/14/2022 9:45,59.4
5/14/2022 10:00,58.5
5/14/2022 10:15,60.84
5/14/2022 10:30,60.48
5/14/2022 10:45,61.02
5/14/2022 11:00,61.38
5/14/2022 11:15,60.3
5/14/2022 11:30,60.66
5/14/2022 11:45,60.48
5/14/2022 12:00,61.2
5/14/2022 12:15,62.82
5/14/2022 12:30,64.62
5/14/2022 12:45,63
5/14/2022 13:00,65.7
5/14/2022 13:15,64.08
5/14/2022 13:30,67.5
5/14/2022 13:45,63.9
5/14/2022 14:00,66.42
5/14/2022 14:15,66.06
5/14/2022 14:30,68.76
5/14/2022 14:45,65.88
5/14/2022 15:00,68.04
5/14/2022 15:15,66.78
5/14/2022 15:30,67.68
5/14/2022 15:45,65.52
5/14/2022 16:00,66.96
5/14/2022 16:15,65.7
5/14/2022 16:30,66.24
5/14/2022 16:45,65.52
5/14/2022 17:00,66.96
5/14/2022 17:15,66.42
5/14/2022 17:30,69.12
5/14/2022 17:45,67.5
5/14/2022 18:00,64.44
5/14/2022 18:15,66.24
5/14/2022 18:30,65.16
5/14/2022 18:45,65.34
5/14/2022 19:00,62.46
5/14/2022 19:15,68.04
5/14/2022 19:30,70.56
5/14/2022 19:45,70.02
5/14/2022 20:00,67.68
5/14/2022 20:15,65.16
5/14/2022 20:30,66.06
5/14/2022 20:45,65.16
5/14/2022 21:00,63.72
5/14/2022 21:15,64.08
5/14/2022 21:30,64.98
5/14/2022 21:45,64.44
5/14/2022 22:00,45.72
5/14/2022 22:15,43.56
5/14/2022 22:30,39.42
5/14/2022 22:45,38.52
5/14/2022 23:00,38.34
5/14/2022 23:15,38.52
5/14/2022 23:30,34.92
5/14/2022 23:45,34.74
5/15/2022 0:00,35.46
5/15/2022 0:15,34.56
5/15/2022 0:30,34.02
5/15/2022 0:45,34.56
5/15/2022 1:00,34.2
5/15/2022 1:15,34.92
5/15/2022 1:30,34.92
5/15/2022 1:45,34.74
5/15/2022 2:00,33.84
5/15/2022 2:15,34.56
5/15/2022 2:30,34.2
5/15/2022 2:45,33.48
5/15/2022 3:00,34.02
5/15/2022 3:15,34.2
5/15/2022 3:30,33.3
5/15/2022 3:45,33.12
5/15/2022 4:00,33.12
5/15/2022 4:15,34.38
5/15/2022 4:30,35.64
5/15/2022 4:45,36.72
5/15/2022 5:00,37.08
5/15/2022 5:15,32.58
5/15/2022 5:30,33.12
5/15/2022 5:45,33.12
5/15/2022 6:00,34.02
5/15/2022 6:15,35.28
5/15/2022 6:30,35.82
5/15/2022 6:45,37.98
5/15/2022 7:00,54
5/15/2022 7:15,54.54
5/15/2022 7:30,53.82
5/15/2022 7:45,55.26
5/15/2022 8:00,53.64
5/15/2022 8:15,52.74
5/15/2022 8:30,56.7
5/15/2022 8:45,57.06
5/15/2022 9:00,59.76
5/15/2022 9:15,59.04
5/15/2022 9:30,58.68
5/15/2022 9:45,61.74
5/15/2022 10:00,61.02
5/15/2022 10:15,62.1
5/15/2022 10:30,62.28
5/15/2022 10:45,63.18
5/15/2022 11:00,62.46
5/15/2022 11:15,62.82
5/15/2022 11:30,62.28
5/15/2022 11:45,63.54
5/15/2022 12:00,64.26
5/15/2022 12:15,64.8
5/15/2022 12:30,66.96
5/15/2022 12:45,66.24
5/15/2022 13:00,65.7
5/15/2022 13:15,63
5/15/2022 13:30,67.14
5/15/2022 13:45,65.52
5/15/2022 14:00,68.22
5/15/2022 14:15,70.74
5/15/2022 14:30,71.46
5/15/2022 14:45,68.4
5/15/2022 15:00,70.74
5/15/2022 15:15,70.38
5/15/2022 15:30,67.32
5/15/2022 15:45,67.68
5/15/2022 16:00,66.24
5/15/2022 16:15,67.5
5/15/2022 16:30,67.68
5/15/2022 16:45,65.7
5/15/2022 17:00,66.42
5/15/2022 17:15,65.16
5/15/2022 17:30,67.5
5/15/2022 17:45,68.4
5/15/2022 18:00,66.6
5/15/2022 18:15,63
5/15/2022 18:30,64.98
5/15/2022 18:45,61.56
5/15/2022 19:00,60.84
5/15/2022 19:15,68.04
5/15/2022 19:30,69.84
5/15/2022 19:45,66.24
5/15/2022 20:00,67.68
5/15/2022 20:15,66.78
5/15/2022 20:30,65.7
5/15/2022 20:45,63.36
5/15/2022 21:00,45.36
5/15/2022 21:15,42.84
5/15/2022 21:30,39.6
5/15/2022 21:45,34.2
5/15/2022 22:00,34.92
5/15/2022 22:15,33.66
5/15/2022 22:30,32.04
5/15/2022 22:45,30.78
5/15/2022 23:00,31.86
5/15/2022 23:15,29.52
5/15/2022 23:30,30.96
5/15/2022 23:45,29.7
5/16/2022 0:00,31.14
5/16/2022 0:15,29.16
5/16/2022 0:30,29.88
5/16/2022 0:45,29.34
5/16/2022 1:00,29.52
5/16/2022 1:15,28.98
5/16/2022 1:30,29.7
5/16/2022 1:45,29.16
5/16/2022 2:00,28.98
5/16/2022 2:15,28.98
5/16/2022 2:30,29.16
5/16/2022 2:45,28.62
5/16/2022 3:00,29.52
5/16/2022 3:15,29.52
5/16/2022 3:30,29.34
5/16/2022 3:45,28.44
5/16/2022 4:00,30.96
5/16/2022 4:15,36
5/16/2022 4:30,36.72
5/16/2022 4:45,37.8
5/16/2022 5:00,37.26
5/16/2022 5:15,34.2
5/16/2022 5:30,34.38
5/16/2022 5:45,34.56
5/16/2022 6:00,35.64
5/16/2022 6:15,36.54
5/16/2022 6:30,36.36
5/16/2022 6:45,41.04
5/16/2022 7:00,54.72
5/16/2022 7:15,55.62
5/16/2022 7:30,54.36
5/16/2022 7:45,54.9
5/16/2022 8:00,54
5/16/2022 8:15,54.72
5/16/2022 8:30,59.4
5/16/2022 8:45,60.48
5/16/2022 9:00,59.58
5/16/2022 9:15,61.56
5/16/2022 9:30,61.2
5/16/2022 9:45,61.56
5/16/2022 10:00,60.12
5/16/2022 10:15,61.38
5/16/2022 10:30,61.74
5/16/2022 10:45,62.46
5/16/2022 11:00,62.1
5/16/2022 11:15,62.1
5/16/2022 11:30,64.08
5/16/2022 11:45,64.44
5/16/2022 12:00,65.52
5/16/2022 12:15,67.5
5/16/2022 12:30,66.24
5/16/2022 12:45,67.86
5/16/2022 13:00,68.04
5/16/2022 13:15,66.6
5/16/2022 13:30,69.12
5/16/2022 13:45,71.64
5/16/2022 14:00,68.76
5/16/2022 14:15,74.52
5/16/2022 14:30,72.18
5/16/2022 14:45,71.1
5/16/2022 15:00,70.92
5/16/2022 15:15,73.08
5/16/2022 15:30,69.84
5/16/2022 15:45,69.84
5/16/2022 16:00,68.76
5/16/2022 16:15,69.84
5/16/2022 16:30,70.92
5/16/2022 16:45,70.74
5/16/2022 17:00,68.4
5/16/2022 17:15,67.68
5/16/2022 17:30,70.02
5/16/2022 17:45,67.14
5/16/2022 18:00,69.66
5/16/2022 18:15,64.44
5/16/2022 18:30,65.34
5/16/2022 18:45,63.54
5/16/2022 19:00,62.46
5/16/2022 19:15,68.94
5/16/2022 19:30,70.02
5/16/2022 19:45,72.36
5/16/2022 20:00,71.1
5/16/2022 20:15,67.86
5/16/2022 20:30,66.06
5/16/2022 20:45,64.26
5/16/2022 21:00,63.72
5/16/2022 21:15,63.18
5/16/2022 21:30,64.98
5/16/2022 21:45,63.9
5/16/2022 22:00,44.64
5/16/2022 22:15,47.16
5/16/2022 22:30,42.3
5/16/2022 22:45,43.38
5/16/2022 23:00,41.04
5/16/2022 23:15,42.3
5/16/2022 23:30,37.08
5/16/2022 23:45,38.88
5/17/2022 0:00,37.98
5/17/2022 0:15,38.52
5/17/2022 0:30,36.54
5/17/2022 0:45,38.7
5/17/2022 1:00,37.08
5/17/2022 1:15,38.34
5/17/2022 1:30,38.52
5/17/2022 1:45,37.8
5/17/2022 2:00,37.08
5/17/2022 2:15,38.34
5/17/2022 2:30,37.8
5/17/2022 2:45,37.8
5/17/2022 3:00,37.44
5/17/2022 3:15,38.34
5/17/2022 3:30,37.26
5/17/2022 3:45,37.62
5/17/2022 4:00,37.8
5/17/2022 4:15,39.96
5/17/2022 4:30,40.5
5/17/2022 4:45,40.86
5/17/2022 5:00,40.5
5/17/2022 5:15,37.44
5/17/2022 5:30,38.34
5/17/2022 5:45,37.26
5/17/2022 6:00,37.44
5/17/2022 6:15,39.42
5/17/2022 6:30,40.5
5/17/2022 6:45,43.2
5/17/2022 7:00,56.88
5/17/2022 7:15,56.7
5/17/2022 7:30,56.52
5/17/2022 7:45,57.24
5/17/2022 8:00,55.98
5/17/2022 8:15,57.24
5/17/2022 8:30,61.92
5/17/2022 8:45,61.02
5/17/2022 9:00,61.92
5/17/2022 9:15,62.64
5/17/2022 9:30,62.82
5/17/2022 9:45,63.9
5/17/2022 10:00,61.56
5/17/2022 10:15,63.18
5/17/2022 10:30,65.34
5/17/2022 10:45,67.14
5/17/2022 11:00,67.86
5/17/2022 11:15,72.54
5/17/2022 11:30,72.18
5/17/2022 11:45,70.74
5/17/2022 12:00,71.1
5/17/2022 12:15,74.34
5/17/2022 12:30,77.94
5/17/2022 12:45,77.76
5/17/2022 13:00,75.42
5/17/2022 13:15,76.68
5/17/2022 13:30,78.66
5/17/2022 13:45,79.02
5/17/2022 14:00,81.36
5/17/2022 14:15,79.2
5/17/2022 14:30,77.04
5/17/2022 14:45,82.26
5/17/2022 15:00,80.64
5/17/2022 15:15,82.62
5/17/2022 15:30,78.48
5/17/2022 15:45,80.46
5/17/2022 16:00,79.56
5/17/2022 16:15,78.3
5/17/2022 16:30,78.12
5/17/2022 16:45,82.44
5/17/2022 17:00,80.82
5/17/2022 17:15,80.28
5/17/2022 17:30,82.62
5/17/2022 17:45,79.02
5/17/2022 18:00,78.66
5/17/2022 18:15,76.5
5/17/2022 18:30,78.3
5/17/2022 18:45,74.16
5/17/2022 19:00,72.36
5/17/2022 19:15,77.22
5/17/2022 19:30,79.92
5/17/2022 19:45,78.84
5/17/2022 20:00,75.6
5/17/2022 20:15,74.52
5/17/2022 20:30,72
5/17/2022 20:45,69.66
5/17/2022 21:00,68.4
5/17/2022 21:15,66.42
5/17/2022 21:30,69.66
5/17/2022 21:45,68.4
5/17/2022 22:00,46.98
5/17/2022 22:15,44.28
5/17/2022 22:30,39.6
5/17/2022 22:45,35.1
5/17/2022 23:00,36.18
5/17/2022 23:15,35.28
5/17/2022 23:30,33.3
5/17/2022 23:45,31.68
5/18/2022 0:00,33.12
5/18/2022 0:15,31.86
5/18/2022 0:30,32.22
5/18/2022 0:45,32.04
5/18/2022 1:00,31.86
5/18/2022 1:15,32.76
5/18/2022 1:30,32.58
5/18/2022 1:45,32.58
5/18/2022 2:00,31.86
5/18/2022 2:15,32.22
5/18/2022 2:30,30.96
5/18/2022 2:45,32.58
5/18/2022 3:00,31.68
5/18/2022 3:15,32.4
5/18/2022 3:30,32.76
5/18/2022 3:45,30.96
5/18/2022 4:00,36.36
5/18/2022 4:15,37.8
5/18/2022 4:30,39.96
5/18/2022 4:45,39.96
5/18/2022 5:00,40.32
5/18/2022 5:15,36.72
5/18/2022 5:30,37.8
5/18/2022 5:45,37.26
5/18/2022 6:00,37.62
5/18/2022 6:15,38.34
5/18/2022 6:30,39.78
5/18/2022 6:45,43.56
5/18/2022 7:00,62.82
5/18/2022 7:15,58.68
5/18/2022 7:30,59.04
5/18/2022 7:45,61.56
5/18/2022 8:00,61.02
5/18/2022 8:15,61.38
5/18/2022 8:30,68.04
5/18/2022 8:45,69.48
5/18/2022 9:00,68.22
5/18/2022 9:15,71.1
5/18/2022 9:30,72.72
5/18/2022 9:45,76.68
5/18/2022 10:00,77.04
5/18/2022 10:15,77.58
5/18/2022 10:30,77.76
5/18/2022 10:45,80.82
5/18/2022 11:00,82.8
5/18/2022 11:15,81.9
5/18/2022 11:30,81
5/18/2022 11:45,82.44
5/18/2022 12:00,84.6
5/18/2022 12:15,84.06
5/18/2022 12:30,85.5
5/18/2022 12:45,87.48
5/18/2022 13:00,83.52
5/18/2022 13:15,84.24
5/18/2022 13:30,86.4
5/18/2022 13:45,86.58
5/18/2022 14:00,88.2
5/18/2022 14:15,84.96
5/18/2022 14:30,82.44
5/18/2022 14:45,86.04
5/18/2022 15:00,87.48
5/18/2022 15:15,88.92
5/18/2022 15:30,86.76
5/18/2022 15:45,83.16
5/18/2022 16:00,83.88
5/18/2022 16:15,88.2
5/18/2022 16:30,83.88
5/18/2022 16:45,82.44
5/18/2022 17:00,77.76
5/18/2022 17:15,79.38
5/18/2022 17:30,81
5/18/2022 17:45,81.18
5/18/2022 18:00,81.18
5/18/2022 18:15,77.76
5/18/2022 18:30,76.32
5/18/2022 18:45,78.3
5/18/2022 19:00,75.6
5/18/2022 19:15,79.74
5/18/2022 19:30,82.44
5/18/2022 19:45,81.18
5/18/2022 20:00,78.66
5/18/2022 20:15,78.12
5/18/2022 20:30,76.86
5/18/2022 20:45,74.52
5/18/2022 21:00,73.44
5/18/2022 21:15,69.48
5/18/2022 21:30,69.84
5/18/2022 21:45,68.04
5/18/2022 22:00,47.88
5/18/2022 22:15,44.1
5/18/2022 22:30,41.4
5/18/2022 22:45,39.24
5/18/2022 23:00,39.6
5/18/2022 23:15,39.24
5/18/2022 23:30,36.18
5/18/2022 23:45,35.64
5/19/2022 0:00,35.46
5/19/2022 0:15,37.08
5/19/2022 0:30,35.82
5/19/2022 0:45,34.92
5/19/2022 1:00,36.18
5/19/2022 1:15,35.28
5/19/2022 1:30,36.36
5/19/2022 1:45,35.64
5/19/2022 2:00,36
5/19/2022 2:15,35.28
5/19/2022 2:30,35.1
5/19/2022 2:45,35.28
5/19/2022 3:00,36.18
5/19/2022 3:15,35.64
5/19/2022 3:30,35.64
5/19/2022 3:45,36
5/19/2022 4:00,34.92
5/19/2022 4:15,37.62
5/19/2022 4:30,40.14
5/19/2022 4:45,38.34
5/19/2022 5:00,37.62
5/19/2022 5:15,32.94
5/19/2022 5:30,35.1
5/19/2022 5:45,36.18
5/19/2022 6:00,38.34
5/19/2022 6:15,38.7
5/19/2022 6:30,39.42
5/19/2022 6:45,41.4
5/19/2022 7:00,57.96
5/19/2022 7:15,56.34
5/19/2022 7:30,53.28
5/19/2022 7:45,53.82
5/19/2022 8:00,57.24
5/19/2022 8:15,62.64
5/19/2022 8:30,68.76
5/19/2022 8:45,67.68
5/19/2022 9:00,68.4
5/19/2022 9:15,70.2
5/19/2022 9:30,75.42
5/19/2022 9:45,75.6
5/19/2022 10:00,77.58
5/19/2022 10:15,75.6
5/19/2022 10:30,76.68
5/19/2022 10:45,79.02
5/19/2022 11:00,81.54
5/19/2022 11:15,81.9
5/19/2022 11:30,79.02
5/19/2022 11:45,82.26
5/19/2022 12:00,81.72
5/19/2022 12:15,81.9
5/19/2022 12:30,82.98
5/19/2022 12:45,81
5/19/2022 13:00,80.46
5/19/2022 13:15,83.34
5/19/2022 13:30,84.24
5/19/2022 13:45,85.14
5/19/2022 14:00,80.64
5/19/2022 14:15,84.6
5/19/2022 14:30,87.3
5/19/2022 14:45,83.52
5/19/2022 15:00,85.5
5/19/2022 15:15,85.68
5/19/2022 15:30,85.32
5/19/2022 15:45,80.46
5/19/2022 16:00,81.36
5/19/2022 16:15,77.76
5/19/2022 16:30,79.02
5/19/2022 16:45,76.86
5/19/2022 17:00,77.58
5/19/2022 17:15,77.76
5/19/2022 17:30,77.94
5/19/2022 17:45,81.9
5/19/2022 18:00,78.84
5/19/2022 18:15,77.22
5/19/2022 18:30,74.7
5/19/2022 18:45,74.88
5/19/2022 19:00,72.9
5/19/2022 19:15,80.64
5/19/2022 19:30,84.24
5/19/2022 19:45,82.98
5/19/2022 20:00,78.84
5/19/2022 20:15,77.22
5/19/2022 20:30,76.86
5/19/2022 20:45,73.62
5/19/2022 21:00,73.08
5/19/2022 21:15,73.44
5/19/2022 21:30,73.62
5/19/2022 21:45,73.44
5/19/2022 22:00,49.14
5/19/2022 22:15,44.82
5/19/2022 22:30,42.3
5/19/2022 22:45,41.04
5/19/2022 23:00,41.4
5/19/2022 23:15,39.96
5/19/2022 23:30,37.62
5/19/2022 23:45,36.18
5/20/2022 0:00,37.26
5/20/2022 0:15,36.54
5/20/2022 0:30,37.44
5/20/2022 0:45,36.9
5/20/2022 1:00,36.54
5/20/2022 1:15,37.44
5/20/2022 1:30,36.9
5/20/2022 1:45,37.98
5/20/2022 2:00,36.9
5/20/2022 2:15,37.98
5/20/2022 2:30,36.18
5/20/2022 2:45,37.44
5/20/2022 3:00,36
5/20/2022 3:15,36.9
5/20/2022 3:30,37.26
5/20/2022 3:45,36.9
5/20/2022 4:00,37.26
5/20/2022 4:15,39.78
5/20/2022 4:30,41.94
5/20/2022 4:45,42.84
5/20/2022 5:00,40.68
5/20/2022 5:15,37.62
5/20/2022 5:30,40.14
5/20/2022 5:45,37.26
5/20/2022 6:00,42.3
5/20/2022 6:15,41.4
5/20/2022 6:30,43.92
5/20/2022 6:45,44.28
5/20/2022 7:00,62.46
5/20/2022 7:15,63
5/20/2022 7:30,61.2
5/20/2022 7:45,64.98
5/20/2022 8:00,63.36
5/20/2022 8:15,63.36
5/20/2022 8:30,70.2
5/20/2022 8:45,72.54
5/20/2022 9:00,74.34
5/20/2022 9:15,77.58
5/20/2022 9:30,79.38
5/20/2022 9:45,78.3
5/20/2022 10:00,78.3
5/20/2022 10:15,78.12
5/20/2022 10:30,81.72
5/20/2022 10:45,81.54
5/20/2022 11:00,82.08
5/20/2022 11:15,83.7
5/20/2022 11:30,83.34
5/20/2022 11:45,83.34
5/20/2022 12:00,84.24
5/20/2022 12:15,85.68
5/20/2022 12:30,88.2
5/20/2022 12:45,85.68
5/20/2022 13:00,83.7
5/20/2022 13:15,83.34
5/20/2022 13:30,84.24
5/20/2022 13:45,85.32
5/20/2022 14:00,87.3
5/20/2022 14:15,85.86
5/20/2022 14:30,85.32
5/20/2022 14:45,85.32
5/20/2022 15:00,87.12
5/20/2022 15:15,87.12
5/20/2022 15:30,84.6
5/20/2022 15:45,83.34
5/20/2022 16:00,84.42
5/20/2022 16:15,84.24
5/20/2022 16:30,85.86
5/20/2022 16:45,82.08
5/20/2022 17:00,80.1
5/20/2022 17:15,80.28
5/20/2022 17:30,77.58
5/20/2022 17:45,78.48
5/20/2022 18:00,78.12
5/20/2022 18:15,78.3
5/20/2022 18:30,74.88
5/20/2022 18:45,73.26
5/20/2022 19:00,72.18
5/20/2022 19:15,78.48
5/20/2022 19:30,84.78
5/20/2022 19:45,83.16
5/20/2022 20:00,81
5/20/2022 20:15,80.46
5/20/2022 20:30,72.9
5/20/2022 20:45,69.66
5/20/2022 21:00,69.84
5/20/2022 21:15,72.54
5/20/2022 21:30,75.6
5/20/2022 21:45,72.72
5/20/2022 22:00,48.96
5/20/2022 22:15,44.28
5/20/2022 22:30,40.86
5/20/2022 22:45,39.78
5/20/2022 23:00,39.06
5/20/2022 23:15,39.6
5/20/2022 23:30,36.54
5/20/2022 23:45,35.64
5/21/2022 0:00,36.9
5/21/2022 0:15,38.34
5/21/2022 0:30,35.82
5/21/2022 0:45,36.18
5/21/2022 1:00,40.14
5/21/2022 1:15,39.6
5/21/2022 1:30,39.24
5/21/2022 1:45,38.7
5/21/2022 2:00,38.34
5/21/2022 2:15,38.34
5/21/2022 2:30,37.8
5/21/2022 2:45,39.24
5/21/2022 3:00,36.9
5/21/2022 3:15,37.98
5/21/2022 3:30,38.52
5/21/2022 3:45,37.98
5/21/2022 4:00,37.26
5/21/2022 4:15,39.96
5/21/2022 4:30,40.32
5/21/2022 4:45,39.96
5/21/2022 5:00,39.24
5/21/2022 5:15,35.82
5/21/2022 5:30,38.16
5/21/2022 5:45,36.36
5/21/2022 6:00,38.16
5/21/2022 6:15,38.34
5/21/2022 6:30,39.78
5/21/2022 6:45,40.5
5/21/2022 7:00,56.34
5/21/2022 7:15,55.08
5/21/2022 7:30,58.68
5/21/2022 7:45,56.88
5/21/2022 8:00,56.16
5/21/2022 8:15,57.6
5/21/2022 8:30,61.02
5/21/2022 8:45,63
5/21/2022 9:00,62.82
5/21/2022 9:15,62.28
5/21/2022 9:30,63.54
5/21/2022 9:45,64.26
5/21/2022 10:00,67.14
5/21/2022 10:15,65.16
5/21/2022 10:30,67.86
5/21/2022 10:45,65.52
