Interval Beginning (EST),kWh
5/11/2022 12:00,1173.6
5/11/2022 12:15,1202.4
5/11/2022 12:30,1188
5/11/2022 12:45,1177.2
5/11/2022 13:00,1224
5/11/2022 13:15,1202.4
5/11/2022 13:30,1177.2
5/11/2022 13:45,1245.6
5/11/2022 14:00,1220.4
5/11/2022 14:15,1188
5/11/2022 14:30,1173.6
5/11/2022 14:45,1198.8
5/11/2022 15:00,1188
5/11/2022 15:15,1044
5/11/2022 15:30,1008
5/11/2022 15:45,1029.6
5/11/2022 16:00,1080
5/11/2022 16:15,1036.8
5/11/2022 16:30,1058.4
5/11/2022 16:45,1029.6
5/11/2022 17:00,1033.2
5/11/2022 17:15,1105.2
5/11/2022 17:30,1072.8
5/11/2022 17:45,1044
5/11/2022 18:00,1054.8
5/11/2022 18:15,1072.8
5/11/2022 18:30,1065.6
5/11/2022 18:45,1126.8
5/11/2022 19:00,1170
5/11/2022 19:15,1141.2
5/11/2022 19:30,1130.4
5/11/2022 19:45,1188
5/11/2022 20:00,1184.4
5/11/2022 20:15,1137.6
5/11/2022 20:30,1202.4
5/11/2022 20:45,1198.8
5/11/2022 21:00,1152
5/11/2022 21:15,1137.6
5/11/2022 21:30,1051.2
5/11/2022 21:45,1141.2
5/11/2022 22:00,1152
5/11/2022 22:15,1173.6
5/11/2022 22:30,1184.4
5/11/2022 22:45,1155.6
5/11/2022 23:00,1162.8
5/11/2022 23:15,1202.4
5/11/2022 23:30,1202.4
5/11/2022 23:45,1170
5/12/2022 0:00,1188
5/12/2022 0:15,1184.4
5/12/2022 0:30,1155.6
5/12/2022 0:45,1180.8
5/12/2022 1:00,1224
5/12/2022 1:15,1170
5/12/2022 1:30,1155.6
5/12/2022 1:45,1191.6
5/12/2022 2:00,1173.6
5/12/2022 2:15,1180.8
5/12/2022 2:30,1216.8
5/12/2022 2:45,1224
5/12/2022 3:00,1180.8
5/12/2022 3:15,1170
5/12/2022 3:30,1195.2
5/12/2022 3:45,1213.2
5/12/2022 4:00,1202.4
5/12/2022 4:15,1188
5/12/2022 4:30,1188
5/12/2022 4:45,1213.2
5/12/2022 5:00,1231.2
5/12/2022 5:15,1220.4
5/12/2022 5:30,1209.6
5/12/2022 5:45,1249.2
5/12/2022 6:00,1242
5/12/2022 6:15,1198.8
5/12/2022 6:30,1249.2
5/12/2022 6:45,1234.8
5/12/2022 7:00,1198.8
5/12/2022 7:15,1220.4
5/12/2022 7:30,1220.4
5/12/2022 7:45,1177.2
5/12/2022 8:00,1209.6
5/12/2022 8:15,1260
5/12/2022 8:30,1270.8
5/12/2022 8:45,1213.2
5/12/2022 9:00,1245.6
5/12/2022 9:15,1256.4
5/12/2022 9:30,1238.4
5/12/2022 9:45,1231.2
5/12/2022 10:00,1245.6
5/12/2022 10:15,1224
5/12/2022 10:30,1238.4
5/12/2022 10:45,1270.8
5/12/2022 11:00,1224
5/12/2022 11:15,1177.2
5/12/2022 11:30,1188
5/12/2022 11:45,1231.2
5/12/2022 12:00,1216.8
5/12/2022 12:15,1206
5/12/2022 12:30,1238.4
5/12/2022 12:45,1270.8
5/12/2022 13:00,1213.2
5/12/2022 13:15,1213.2
5/12/2022 13:30,1263.6
5/12/2022 13:45,1242
5/12/2022 14:00,1202.4
5/12/2022 14:15,1249.2
5/12/2022 14:30,1267.2
5/12/2022 14:45,1224
5/12/2022 15:00,1152
5/12/2022 15:15,1195.2
5/12/2022 15:30,1209.6
5/12/2022 15:45,1148.4
5/12/2022 16:00,1166.4
5/12/2022 16:15,1209.6
5/12/2022 16:30,1184.4
5/12/2022 16:45,1159.2
5/12/2022 17:00,1159.2
5/12/2022 17:15,1209.6
5/12/2022 17:30,1155.6
5/12/2022 17:45,1180.8
5/12/2022 18:00,1166.4
5/12/2022 18:15,1155.6
5/12/2022 18:30,1188
5/12/2022 18:45,1206
5/12/2022 19:00,1184.4
5/12/2022 19:15,1166.4
5/12/2022 19:30,1195.2
5/12/2022 19:45,1231.2
5/12/2022 20:00,1184.4
5/12/2022 20:15,1177.2
5/12/2022 20:30,1188
5/12/2022 20:45,1227.6
5/12/2022 21:00,1191.6
5/12/2022 21:15,1180.8
5/12/2022 21:30,1177.2
5/12/2022 21:45,1231.2
5/12/2022 22:00,1206
5/12/2022 22:15,1177.2
5/12/2022 22:30,1177.2
5/12/2022 22:45,1227.6
5/12/2022 23:00,1195.2
5/12/2022 23:15,1191.6
5/12/2022 23:30,1184.4
5/12/2022 23:45,1188
5/13/2022 0:00,1227.6
5/13/2022 0:15,1195.2
5/13/2022 0:30,1198.8
5/13/2022 0:45,1191.6
5/13/2022 1:00,1216.8
5/13/2022 1:15,1224
5/13/2022 1:30,1198.8
5/13/2022 1:45,1184.4
5/13/2022 2:00,1198.8
5/13/2022 2:15,1249.2
5/13/2022 2:30,1195.2
5/13/2022 2:45,1173.6
5/13/2022 3:00,1170
5/13/2022 3:15,1191.6
5/13/2022 3:30,1224
5/13/2022 3:45,1195.2
5/13/2022 4:00,1130.4
5/13/2022 4:15,1083.6
5/13/2022 4:30,1047.6
5/13/2022 4:45,1087.2
5/13/2022 5:00,1058.4
5/13/2022 5:15,1072.8
5/13/2022 5:30,1108.8
5/13/2022 5:45,1155.6
5/13/2022 6:00,1108.8
5/13/2022 6:15,1105.2
5/13/2022 6:30,1090.8
5/13/2022 6:45,1112.4
5/13/2022 7:00,1141.2
5/13/2022 7:15,1101.6
5/13/2022 7:30,1044
5/13/2022 7:45,1051.2
5/13/2022 8:00,1051.2
5/13/2022 8:15,1029.6
5/13/2022 8:30,1062
5/13/2022 8:45,1062
5/13/2022 9:00,993.6
5/13/2022 9:15,903.6
5/13/2022 9:30,896.4
5/13/2022 9:45,838.8
5/13/2022 10:00,824.4
5/13/2022 10:15,835.2
5/13/2022 10:30,835.2
5/13/2022 10:45,846
5/13/2022 11:00,878.4
5/13/2022 11:15,838.8
5/13/2022 11:30,860.4
5/13/2022 11:45,849.6
5/13/2022 12:00,853.2
5/13/2022 12:15,842.4
5/13/2022 12:30,871.2
5/13/2022 12:45,676.8
5/13/2022 13:00,615.6
5/13/2022 13:15,601.2
5/13/2022 13:30,486
5/13/2022 13:45,248.4
5/13/2022 14:00,226.8
5/13/2022 14:15,219.6
5/13/2022 14:30,223.2
5/13/2022 14:45,223.2
5/13/2022 15:00,176.4
5/13/2022 15:15,158.4
5/13/2022 15:30,154.8
5/13/2022 15:45,151.2
5/13/2022 16:00,154.8
5/13/2022 16:15,151.2
5/13/2022 16:30,151.2
5/13/2022 16:45,176.4
5/13/2022 17:00,180
5/13/2022 17:15,187.2
5/13/2022 17:30,165.6
5/13/2022 17:45,151.2
5/13/2022 18:00,151.2
5/13/2022 18:15,158.4
5/13/2022 18:30,158.4
5/13/2022 18:45,158.4
5/13/2022 19:00,158.4
5/13/2022 19:15,165.6
5/13/2022 19:30,169.2
5/13/2022 19:45,176.4
5/13/2022 20:00,172.8
5/13/2022 20:15,169.2
5/13/2022 20:30,165.6
5/13/2022 20:45,154.8
5/13/2022 21:00,129.6
5/13/2022 21:15,133.2
5/13/2022 21:30,129.6
5/13/2022 21:45,129.6
5/13/2022 22:00,129.6
5/13/2022 22:15,126
5/13/2022 22:30,129.6
5/13/2022 22:45,118.8
5/13/2022 23:00,86.4
5/13/2022 23:15,86.4
5/13/2022 23:30,86.4
5/13/2022 23:45,86.4
5/14/2022 0:00,86.4
5/14/2022 0:15,86.4
5/14/2022 0:30,86.4
5/14/2022 0:45,86.4
5/14/2022 1:00,90
5/14/2022 1:15,86.4
5/14/2022 1:30,86.4
5/14/2022 1:45,86.4
5/14/2022 2:00,86.4
5/14/2022 2:15,86.4
5/14/2022 2:30,86.4
5/14/2022 2:45,86.4
5/14/2022 3:00,86.4
5/14/2022 3:15,90
5/14/2022 3:30,86.4
5/14/2022 3:45,90
5/14/2022 4:00,90
5/14/2022 4:15,90
5/14/2022 4:30,90
5/14/2022 4:45,90
5/14/2022 5:00,90
5/14/2022 5:15,86.4
5/14/2022 5:30,82.8
5/14/2022 5:45,79.2
5/14/2022 6:00,75.6
5/14/2022 6:15,72
5/14/2022 6:30,72
5/14/2022 6:45,68.4
5/14/2022 7:00,68.4
5/14/2022 7:15,72
5/14/2022 7:30,68.4
5/14/2022 7:45,68.4
5/14/2022 8:00,61.2
5/14/2022 8:15,64.8
5/14/2022 8:30,64.8
5/14/2022 8:45,64.8
5/14/2022 9:00,61.2
5/14/2022 9:15,64.8
5/14/2022 9:30,64.8
5/14/2022 9:45,61.2
5/14/2022 10:00,64.8
5/14/2022 10:15,64.8
5/14/2022 10:30,68.4
5/14/2022 10:45,64.8
5/14/2022 11:00,64.8
5/14/2022 11:15,64.8
5/14/2022 11:30,61.2
5/14/2022 11:45,64.8
5/14/2022 12:00,61.2
5/14/2022 12:15,64.8
5/14/2022 12:30,61.2
5/14/2022 12:45,57.6
5/14/2022 13:00,57.6
5/14/2022 13:15,54
5/14/2022 13:30,57.6
5/14/2022 13:45,54
5/14/2022 14:00,57.6
5/14/2022 14:15,54
5/14/2022 14:30,57.6
5/14/2022 14:45,54
5/14/2022 15:00,54
5/14/2022 15:15,57.6
5/14/2022 15:30,54
5/14/2022 15:45,54
5/14/2022 16:00,54
5/14/2022 16:15,57.6
5/14/2022 16:30,54
5/14/2022 16:45,54
5/14/2022 17:00,57.6
5/14/2022 17:15,54
5/14/2022 17:30,54
5/14/2022 17:45,57.6
5/14/2022 18:00,54
5/14/2022 18:15,57.6
5/14/2022 18:30,54
5/14/2022 18:45,57.6
5/14/2022 19:00,57.6
5/14/2022 19:15,64.8
5/14/2022 19:30,72
5/14/2022 19:45,75.6
5/14/2022 20:00,75.6
5/14/2022 20:15,79.2
5/14/2022 20:30,79.2
5/14/2022 20:45,79.2
5/14/2022 21:00,79.2
5/14/2022 21:15,75.6
5/14/2022 21:30,75.6
5/14/2022 21:45,79.2
5/14/2022 22:00,79.2
5/14/2022 22:15,79.2
5/14/2022 22:30,75.6
5/14/2022 22:45,75.6
5/14/2022 23:00,79.2
5/14/2022 23:15,75.6
5/14/2022 23:30,75.6
5/14/2022 23:45,79.2
5/15/2022 0:00,75.6
5/15/2022 0:15,79.2
5/15/2022 0:30,75.6
5/15/2022 0:45,79.2
5/15/2022 1:00,75.6
5/15/2022 1:15,79.2
5/15/2022 1:30,79.2
5/15/2022 1:45,82.8
5/15/2022 2:00,79.2
5/15/2022 2:15,75.6
5/15/2022 2:30,79.2
5/15/2022 2:45,75.6
5/15/2022 3:00,79.2
5/15/2022 3:15,75.6
5/15/2022 3:30,79.2
5/15/2022 3:45,79.2
5/15/2022 4:00,79.2
5/15/2022 4:15,82.8
5/15/2022 4:30,79.2
5/15/2022 4:45,82.8
5/15/2022 5:00,68.4
5/15/2022 5:15,68.4
5/15/2022 5:30,68.4
5/15/2022 5:45,64.8
5/15/2022 6:00,61.2
5/15/2022 6:15,57.6
5/15/2022 6:30,57.6
5/15/2022 6:45,57.6
5/15/2022 7:00,61.2
5/15/2022 7:15,57.6
5/15/2022 7:30,61.2
5/15/2022 7:45,57.6
5/15/2022 8:00,57.6
5/15/2022 8:15,54
5/15/2022 8:30,57.6
5/15/2022 8:45,54
5/15/2022 9:00,57.6
5/15/2022 9:15,54
5/15/2022 9:30,57.6
5/15/2022 9:45,54
5/15/2022 10:00,57.6
5/15/2022 10:15,54
5/15/2022 10:30,54
5/15/2022 10:45,57.6
5/15/2022 11:00,54
5/15/2022 11:15,54
5/15/2022 11:30,54
5/15/2022 11:45,54
5/15/2022 12:00,54
5/15/2022 12:15,54
5/15/2022 12:30,57.6
5/15/2022 12:45,54
5/15/2022 13:00,54
5/15/2022 13:15,54
5/15/2022 13:30,57.6
5/15/2022 13:45,54
5/15/2022 14:00,57.6
5/15/2022 14:15,57.6
5/15/2022 14:30,54
5/15/2022 14:45,54
5/15/2022 15:00,54
5/15/2022 15:15,57.6
5/15/2022 15:30,57.6
5/15/2022 15:45,54
5/15/2022 16:00,54
5/15/2022 16:15,54
5/15/2022 16:30,54
5/15/2022 16:45,54
5/15/2022 17:00,54
5/15/2022 17:15,54
5/15/2022 17:30,54
5/15/2022 17:45,54
5/15/2022 18:00,54
5/15/2022 18:15,54
5/15/2022 18:30,54
5/15/2022 18:45,54
5/15/2022 19:00,57.6
5/15/2022 19:15,61.2
5/15/2022 19:30,72
5/15/2022 19:45,75.6
5/15/2022 20:00,75.6
5/15/2022 20:15,79.2
5/15/2022 20:30,79.2
5/15/2022 20:45,75.6
5/15/2022 21:00,75.6
5/15/2022 21:15,75.6
5/15/2022 21:30,75.6
5/15/2022 21:45,75.6
5/15/2022 22:00,75.6
5/15/2022 22:15,75.6
5/15/2022 22:30,75.6
5/15/2022 22:45,75.6
5/15/2022 23:00,75.6
5/15/2022 23:15,72
5/15/2022 23:30,75.6
5/15/2022 23:45,75.6
5/16/2022 0:00,79.2
5/16/2022 0:15,75.6
5/16/2022 0:30,75.6
5/16/2022 0:45,75.6
5/16/2022 1:00,75.6
5/16/2022 1:15,75.6
5/16/2022 1:30,75.6
5/16/2022 1:45,75.6
5/16/2022 2:00,75.6
5/16/2022 2:15,75.6
5/16/2022 2:30,75.6
5/16/2022 2:45,79.2
5/16/2022 3:00,122.4
5/16/2022 3:15,118.8
5/16/2022 3:30,115.2
5/16/2022 3:45,122.4
5/16/2022 4:00,122.4
5/16/2022 4:15,126
5/16/2022 4:30,126
5/16/2022 4:45,129.6
5/16/2022 5:00,126
5/16/2022 5:15,133.2
5/16/2022 5:30,129.6
5/16/2022 5:45,133.2
5/16/2022 6:00,288
5/16/2022 6:15,428.4
5/16/2022 6:30,486
5/16/2022 6:45,500.4
5/16/2022 7:00,590.4
5/16/2022 7:15,565.2
5/16/2022 7:30,572.4
5/16/2022 7:45,554.4
5/16/2022 8:00,648
5/16/2022 8:15,658.8
5/16/2022 8:30,644.4
5/16/2022 8:45,691.2
5/16/2022 9:00,709.2
5/16/2022 9:15,709.2
5/16/2022 9:30,752.4
5/16/2022 9:45,777.6
5/16/2022 10:00,734.4
5/16/2022 10:15,752.4
5/16/2022 10:30,734.4
5/16/2022 10:45,738
5/16/2022 11:00,972
5/16/2022 11:15,1051.2
5/16/2022 11:30,1036.8
5/16/2022 11:45,1058.4
5/16/2022 12:00,1000.8
5/16/2022 12:15,1044
5/16/2022 12:30,1033.2
5/16/2022 12:45,1144.8
5/16/2022 13:00,1238.4
5/16/2022 13:15,1242
5/16/2022 13:30,1260
5/16/2022 13:45,1216.8
5/16/2022 14:00,1216.8
5/16/2022 14:15,1260
5/16/2022 14:30,1270.8
5/16/2022 14:45,1231.2
5/16/2022 15:00,1162.8
5/16/2022 15:15,1144.8
5/16/2022 15:30,1180.8
5/16/2022 15:45,1191.6
5/16/2022 16:00,1195.2
5/16/2022 16:15,1137.6
5/16/2022 16:30,1170
5/16/2022 16:45,1206
5/16/2022 17:00,1134
5/16/2022 17:15,1170
5/16/2022 17:30,1198.8
5/16/2022 17:45,1137.6
5/16/2022 18:00,1162.8
5/16/2022 18:15,1213.2
5/16/2022 18:30,1148.4
5/16/2022 18:45,1134
5/16/2022 19:00,1195.2
5/16/2022 19:15,1166.4
5/16/2022 19:30,1173.6
5/16/2022 19:45,1180.8
5/16/2022 20:00,1166.4
5/16/2022 20:15,1184.4
5/16/2022 20:30,1116
5/16/2022 20:45,1087.2
5/16/2022 21:00,1166.4
5/16/2022 21:15,1209.6
5/16/2022 21:30,1195.2
5/16/2022 21:45,1159.2
5/16/2022 22:00,1188
5/16/2022 22:15,1224
5/16/2022 22:30,1202.4
5/16/2022 22:45,1177.2
5/16/2022 23:00,1238.4
5/16/2022 23:15,1173.6
5/16/2022 23:30,1162.8
5/16/2022 23:45,1231.2
5/17/2022 0:00,1224
5/17/2022 0:15,1162.8
5/17/2022 0:30,1177.2
5/17/2022 0:45,1224
5/17/2022 1:00,1202.4
5/17/2022 1:15,1170
5/17/2022 1:30,1130.4
5/17/2022 1:45,1180.8
5/17/2022 2:00,1166.4
5/17/2022 2:15,1191.6
5/17/2022 2:30,1238.4
5/17/2022 2:45,1202.4
5/17/2022 3:00,1166.4
5/17/2022 3:15,1213.2
5/17/2022 3:30,1173.6
5/17/2022 3:45,1184.4
5/17/2022 4:00,1213.2
5/17/2022 4:15,1220.4
5/17/2022 4:30,1198.8
5/17/2022 4:45,1227.6
5/17/2022 5:00,1177.2
5/17/2022 5:15,1206
5/17/2022 5:30,1260
5/17/2022 5:45,1252.8
5/17/2022 6:00,1224
5/17/2022 6:15,1242
5/17/2022 6:30,1296
5/17/2022 6:45,1263.6
5/17/2022 7:00,1234.8
5/17/2022 7:15,1252.8
5/17/2022 7:30,1292.4
5/17/2022 7:45,1242
5/17/2022 8:00,1224
5/17/2022 8:15,1242
5/17/2022 8:30,1231.2
5/17/2022 8:45,1281.6
5/17/2022 9:00,1252.8
5/17/2022 9:15,1274.4
5/17/2022 9:30,1249.2
5/17/2022 9:45,1206
5/17/2022 10:00,1094.4
5/17/2022 10:15,1130.4
5/17/2022 10:30,1112.4
5/17/2022 10:45,1130.4
5/17/2022 11:00,1108.8
5/17/2022 11:15,1119.6
5/17/2022 11:30,1105.2
5/17/2022 11:45,1126.8
5/17/2022 12:00,1180.8
5/17/2022 12:15,1141.2
5/17/2022 12:30,1159.2
5/17/2022 12:45,1148.4
5/17/2022 13:00,1126.8
5/17/2022 13:15,1137.6
5/17/2022 13:30,1148.4
5/17/2022 13:45,1220.4
5/17/2022 14:00,1238.4
5/17/2022 14:15,1209.6
5/17/2022 14:30,1270.8
5/17/2022 14:45,1184.4
5/17/2022 15:00,1173.6
5/17/2022 15:15,1198.8
5/17/2022 15:30,1152
5/17/2022 15:45,1137.6
5/17/2022 16:00,1188
5/17/2022 16:15,1180.8
5/17/2022 16:30,1141.2
5/17/2022 16:45,1026
5/17/2022 17:00,986.4
5/17/2022 17:15,990
5/17/2022 17:30,954
5/17/2022 17:45,968.4
5/17/2022 18:00,1022.4
5/17/2022 18:15,1148.4
5/17/2022 18:30,1216.8
5/17/2022 18:45,1144.8
5/17/2022 19:00,1177.2
5/17/2022 19:15,1231.2
5/17/2022 19:30,1224
5/17/2022 19:45,1188
5/17/2022 20:00,1224
5/17/2022 20:15,1270.8
5/17/2022 20:30,1260
5/17/2022 20:45,1216.8
5/17/2022 21:00,1263.6
5/17/2022 21:15,1227.6
5/17/2022 21:30,1195.2
5/17/2022 21:45,1256.4
5/17/2022 22:00,1260
5/17/2022 22:15,1195.2
5/17/2022 22:30,1202.4
5/17/2022 22:45,1249.2
5/17/2022 23:00,1260
5/17/2022 23:15,1206
5/17/2022 23:30,1198.8
5/17/2022 23:45,1263.6
5/18/2022 0:00,1256.4
5/18/2022 0:15,1209.6
5/18/2022 0:30,1191.6
5/18/2022 0:45,1256.4
5/18/2022 1:00,1238.4
5/18/2022 1:15,1184.4
5/18/2022 1:30,1249.2
5/18/2022 1:45,1213.2
5/18/2022 2:00,1209.6
5/18/2022 2:15,1238.4
5/18/2022 2:30,1227.6
5/18/2022 2:45,1216.8
5/18/2022 3:00,1213.2
5/18/2022 3:15,1245.6
5/18/2022 3:30,1216.8
5/18/2022 3:45,1209.6
5/18/2022 4:00,1206
5/18/2022 4:15,1238.4
5/18/2022 4:30,1234.8
5/18/2022 4:45,1260
5/18/2022 5:00,1188
5/18/2022 5:15,1213.2
5/18/2022 5:30,1242
5/18/2022 5:45,1234.8
5/18/2022 6:00,1195.2
5/18/2022 6:15,1108.8
5/18/2022 6:30,1062
5/18/2022 6:45,1090.8
5/18/2022 7:00,1076.4
5/18/2022 7:15,1051.2
5/18/2022 7:30,1065.6
5/18/2022 7:45,1098
5/18/2022 8:00,1184.4
5/18/2022 8:15,1267.2
5/18/2022 8:30,1288.8
5/18/2022 8:45,1270.8
5/18/2022 9:00,1292.4
5/18/2022 9:15,1281.6
5/18/2022 9:30,1256.4
5/18/2022 9:45,1252.8
5/18/2022 10:00,1252.8
5/18/2022 10:15,1213.2
5/18/2022 10:30,1224
5/18/2022 10:45,1299.6
5/18/2022 11:00,1267.2
5/18/2022 11:15,1310.4
5/18/2022 11:30,1288.8
5/18/2022 11:45,1296
5/18/2022 12:00,1256.4
5/18/2022 12:15,1306.8
5/18/2022 12:30,1278
5/18/2022 12:45,1303.2
5/18/2022 13:00,1317.6
5/18/2022 13:15,1245.6
5/18/2022 13:30,1296
5/18/2022 13:45,1278
5/18/2022 14:00,1274.4
5/18/2022 14:15,1303.2
5/18/2022 14:30,1314
5/18/2022 14:45,1278
5/18/2022 15:00,1252.8
5/18/2022 15:15,1267.2
5/18/2022 15:30,1101.6
5/18/2022 15:45,1177.2
5/18/2022 16:00,1216.8
5/18/2022 16:15,1245.6
5/18/2022 16:30,1220.4
5/18/2022 16:45,1213.2
5/18/2022 17:00,1263.6
5/18/2022 17:15,1252.8
5/18/2022 17:30,1202.4
5/18/2022 17:45,1209.6
5/18/2022 18:00,1256.4
5/18/2022 18:15,1234.8
5/18/2022 18:30,1238.4
5/18/2022 18:45,1234.8
5/18/2022 19:00,1216.8
5/18/2022 19:15,1267.2
5/18/2022 19:30,1267.2
5/18/2022 19:45,1224
5/18/2022 20:00,1252.8
5/18/2022 20:15,1292.4
5/18/2022 20:30,1256.4
5/18/2022 20:45,1234.8
5/18/2022 21:00,1292.4
5/18/2022 21:15,1274.4
5/18/2022 21:30,1220.4
5/18/2022 21:45,1263.6
5/18/2022 22:00,1285.2
5/18/2022 22:15,1256.4
5/18/2022 22:30,1213.2
5/18/2022 22:45,1292.4
5/18/2022 23:00,1288.8
5/18/2022 23:15,1220.4
5/18/2022 23:30,1256.4
5/18/2022 23:45,1278
5/19/2022 0:00,1263.6
5/19/2022 0:15,1224
5/19/2022 0:30,1281.6
5/19/2022 0:45,1278
5/19/2022 1:00,1234.8
5/19/2022 1:15,1242
5/19/2022 1:30,1296
5/19/2022 1:45,1245.6
5/19/2022 2:00,1234.8
5/19/2022 2:15,1267.2
5/19/2022 2:30,1281.6
5/19/2022 2:45,1249.2
5/19/2022 3:00,1216.8
5/19/2022 3:15,1288.8
5/19/2022 3:30,1267.2
5/19/2022 3:45,1224
5/19/2022 4:00,1231.2
5/19/2022 4:15,1245.6
5/19/2022 4:30,1090.8
5/19/2022 4:45,1119.6
5/19/2022 5:00,1072.8
5/19/2022 5:15,1108.8
5/19/2022 5:30,1062
5/19/2022 5:45,1137.6
5/19/2022 6:00,1090.8
5/19/2022 6:15,1152
5/19/2022 6:30,1152
5/19/2022 6:45,1152
5/19/2022 7:00,1126.8
5/19/2022 7:15,1159.2
5/19/2022 7:30,1130.4
5/19/2022 7:45,1152
5/19/2022 8:00,1141.2
5/19/2022 8:15,1148.4
5/19/2022 8:30,1134
5/19/2022 8:45,1162.8
5/19/2022 9:00,1173.6
5/19/2022 9:15,1162.8
5/19/2022 9:30,1000.8
5/19/2022 9:45,1058.4
5/19/2022 10:00,1134
5/19/2022 10:15,1080
5/19/2022 10:30,1108.8
5/19/2022 10:45,1065.6
5/19/2022 11:00,1166.4
5/19/2022 11:15,1098
5/19/2022 11:30,1152
5/19/2022 11:45,1112.4
5/19/2022 12:00,1126.8
5/19/2022 12:15,1137.6
5/19/2022 12:30,1123.2
5/19/2022 12:45,1123.2
5/19/2022 13:00,1144.8
5/19/2022 13:15,1116
5/19/2022 13:30,1094.4
5/19/2022 13:45,1130.4
5/19/2022 14:00,1116
5/19/2022 14:15,1123.2
5/19/2022 14:30,1130.4
5/19/2022 14:45,1144.8
5/19/2022 15:00,1108.8
5/19/2022 15:15,1123.2
5/19/2022 15:30,1137.6
5/19/2022 15:45,1166.4
5/19/2022 16:00,1130.4
5/19/2022 16:15,1134
5/19/2022 16:30,1180.8
5/19/2022 16:45,1155.6
5/19/2022 17:00,1130.4
5/19/2022 17:15,1123.2
5/19/2022 17:30,1213.2
5/19/2022 17:45,1166.4
5/19/2022 18:00,1152
5/19/2022 18:15,1173.6
5/19/2022 18:30,1213.2
5/19/2022 18:45,1162.8
5/19/2022 19:00,1166.4
5/19/2022 19:15,1213.2
5/19/2022 19:30,1270.8
5/19/2022 19:45,1213.2
5/19/2022 20:00,1213.2
5/19/2022 20:15,1263.6
5/19/2022 20:30,1249.2
5/19/2022 20:45,1245.6
5/19/2022 21:00,1209.6
5/19/2022 21:15,1267.2
5/19/2022 21:30,1213.2
5/19/2022 21:45,1206
5/19/2022 22:00,1234.8
5/19/2022 22:15,1260
5/19/2022 22:30,1224
5/19/2022 22:45,1242
5/19/2022 23:00,1220.4
5/19/2022 23:15,1238.4
5/19/2022 23:30,1263.6
5/19/2022 23:45,1260
5/20/2022 0:00,1234.8
5/20/2022 0:15,1274.4
5/20/2022 0:30,1263.6
5/20/2022 0:45,1274.4
5/20/2022 1:00,1281.6
5/20/2022 1:15,1260
5/20/2022 1:30,1252.8
5/20/2022 1:45,1274.4
5/20/2022 2:00,1252.8
5/20/2022 2:15,1252.8
5/20/2022 2:30,1252.8
5/20/2022 2:45,1267.2
5/20/2022 3:00,1234.8
5/20/2022 3:15,1126.8
5/20/2022 3:30,1119.6
5/20/2022 3:45,1069.2
5/20/2022 4:00,1076.4
5/20/2022 4:15,1065.6
5/20/2022 4:30,1072.8
5/20/2022 4:45,907.2
5/20/2022 5:00,810
5/20/2022 5:15,694.8
5/20/2022 5:30,399.6
5/20/2022 5:45,295.2
5/20/2022 6:00,277.2
5/20/2022 6:15,280.8
5/20/2022 6:30,273.6
5/20/2022 6:45,309.6
5/20/2022 7:00,363.6
5/20/2022 7:15,327.6
5/20/2022 7:30,295.2
5/20/2022 7:45,291.6
5/20/2022 8:00,302.4
5/20/2022 8:15,295.2
5/20/2022 8:30,302.4
5/20/2022 8:45,295.2
5/20/2022 9:00,309.6
5/20/2022 9:15,291.6
5/20/2022 9:30,284.4
5/20/2022 9:45,298.8
5/20/2022 10:00,291.6
5/20/2022 10:15,306
5/20/2022 10:30,302.4
5/20/2022 10:45,309.6
5/20/2022 11:00,302.4
5/20/2022 11:15,302.4
5/20/2022 11:30,277.2
5/20/2022 11:45,277.2
5/20/2022 12:00,252
5/20/2022 12:15,248.4
5/20/2022 12:30,237.6
5/20/2022 12:45,226.8
5/20/2022 13:00,201.6
5/20/2022 13:15,187.2
5/20/2022 13:30,187.2
5/20/2022 13:45,183.6
5/20/2022 14:00,183.6
5/20/2022 14:15,180
5/20/2022 14:30,183.6
5/20/2022 14:45,176.4
5/20/2022 15:00,183.6
5/20/2022 15:15,172.8
5/20/2022 15:30,176.4
5/20/2022 15:45,172.8
5/20/2022 16:00,176.4
5/20/2022 16:15,169.2
5/20/2022 16:30,172.8
5/20/2022 16:45,172.8
5/20/2022 17:00,169.2
5/20/2022 17:15,172.8
5/20/2022 17:30,172.8
5/20/2022 17:45,172.8
5/20/2022 18:00,169.2
5/20/2022 18:15,169.2
5/20/2022 18:30,172.8
5/20/2022 18:45,169.2
5/20/2022 19:00,176.4
5/20/2022 19:15,176.4
5/20/2022 19:30,183.6
5/20/2022 19:45,187.2
5/20/2022 20:00,190.8
5/20/2022 20:15,190.8
5/20/2022 20:30,194.4
5/20/2022 20:45,194.4
5/20/2022 21:00,187.2
5/20/2022 21:15,187.2
5/20/2022 21:30,187.2
5/20/2022 21:45,187.2
5/20/2022 22:00,183.6
5/20/2022 22:15,187.2
5/20/2022 22:30,183.6
5/20/2022 22:45,183.6
5/20/2022 23:00,187.2
5/20/2022 23:15,176.4
5/20/2022 23:30,151.2
5/20/2022 23:45,151.2
5/21/2022 0:00,151.2
5/21/2022 0:15,147.6
5/21/2022 0:30,133.2
5/21/2022 0:45,115.2
5/21/2022 1:00,118.8
5/21/2022 1:15,115.2
5/21/2022 1:30,115.2
5/21/2022 1:45,86.4
5/21/2022 2:00,75.6
5/21/2022 2:15,72
