Interval Beginning (EST),kWh
5/20/2022 3:15,2319.36
5/20/2022 3:30,2304.48
5/20/2022 3:45,2337.6
5/20/2022 4:00,2355
5/20/2022 4:15,2348.76
5/20/2022 4:30,2337.24
5/20/2022 4:45,2357.52
5/20/2022 5:00,2382.72
5/20/2022 5:15,2378.28
5/20/2022 5:30,2374.68
5/20/2022 5:45,2357.4
5/20/2022 6:00,2358.12
5/20/2022 6:15,2364
5/20/2022 6:30,2389.92
5/20/2022 6:45,2427.24
5/20/2022 7:00,2440.08
5/20/2022 7:15,2436.36
5/20/2022 7:30,2434.68
5/20/2022 7:45,2442.36
5/20/2022 8:00,2453.64
5/20/2022 8:15,2432.76
5/20/2022 8:30,2435.52
5/20/2022 8:45,2443.92
5/20/2022 9:00,2442.24
5/20/2022 9:15,2449.56
5/20/2022 9:30,2443.44
5/20/2022 9:45,2419.92
5/20/2022 10:00,2369.28
5/20/2022 10:15,2325.12
5/20/2022 10:30,2362.68
5/20/2022 10:45,2347.44
5/20/2022 11:00,2315.64
5/20/2022 11:15,2335.2
5/20/2022 11:30,2332.08
5/20/2022 11:45,2318.16
5/20/2022 12:00,2334.96
5/20/2022 12:15,2332.68
5/20/2022 12:30,2323.8
5/20/2022 12:45,2320.56
5/20/2022 13:00,2331.6
5/20/2022 13:15,2322.96
5/20/2022 13:30,2316.84
5/20/2022 13:45,2313.24
5/20/2022 14:00,2320.56
5/20/2022 14:15,2314.2
5/20/2022 14:30,2320.2
5/20/2022 14:45,2317.08
5/20/2022 15:00,2306.04
5/20/2022 15:15,2293.2
5/20/2022 15:30,2331.84
5/20/2022 15:45,2319.72
5/20/2022 16:00,2301.48
5/20/2022 16:15,2288.88
5/20/2022 16:30,2302.44
5/20/2022 16:45,2290.56
5/20/2022 17:00,2290.56
5/20/2022 17:15,2292
5/20/2022 17:30,2306.4
5/20/2022 17:45,2295.72
5/20/2022 18:00,2284.08
5/20/2022 18:15,2299.8
5/20/2022 18:30,2295.84
5/20/2022 18:45,2292.48
5/20/2022 19:00,2298.84
5/20/2022 19:15,2306.76
5/20/2022 19:30,2305.2
5/20/2022 19:45,2306.4
5/20/2022 20:00,2300.52
5/20/2022 20:15,2292.72
5/20/2022 20:30,2285.88
5/20/2022 20:45,2295.12
5/20/2022 21:00,2274.96
5/20/2022 21:15,2278.08
5/20/2022 21:30,2279.64
5/20/2022 21:45,2298.24
5/20/2022 22:00,2294.88
5/20/2022 22:15,2297.76
5/20/2022 22:30,2289.48
5/20/2022 22:45,2293.8
5/20/2022 23:00,2291.4
5/20/2022 23:15,2272.92
5/20/2022 23:30,2256.12
5/20/2022 23:45,2257.32
5/21/2022 0:00,2253.36
5/21/2022 0:15,2250
5/21/2022 0:30,2240.76
5/21/2022 0:45,2227.44
5/21/2022 1:00,2223.72
5/21/2022 1:15,2225.4
5/21/2022 1:30,2214.72
5/21/2022 1:45,2216.76
5/21/2022 2:00,2223.24
5/21/2022 2:15,2210.16
5/21/2022 2:30,2197.56
5/21/2022 2:45,2192.4
5/21/2022 3:00,2180.76
5/21/2022 3:15,2167.68
5/21/2022 3:30,2182.08
5/21/2022 3:45,2203.08
5/21/2022 4:00,2204.88
5/21/2022 4:15,2182.32
5/21/2022 4:30,2172.48
5/21/2022 4:45,2167.92
5/21/2022 5:00,2173.68
5/21/2022 5:15,2166.24
5/21/2022 5:30,2149.8
5/21/2022 5:45,2153.4
5/21/2022 6:00,2163.84
5/21/2022 6:15,2146.32
5/21/2022 6:30,2140.56
5/21/2022 6:45,2157.24
5/21/2022 7:00,2165.76
5/21/2022 7:15,2162.88
5/21/2022 7:30,2178.72
5/21/2022 7:45,2186.88
5/21/2022 8:00,2188.92
5/21/2022 8:15,2203.68
5/21/2022 8:30,2201.64
5/21/2022 8:45,2209.2
5/21/2022 9:00,2228.76
5/21/2022 9:15,2232.84
5/21/2022 9:30,2230.68
5/21/2022 9:45,2237.64
5/21/2022 10:00,2244.96
5/21/2022 10:15,2254.56
5/21/2022 10:30,2269.44
5/21/2022 10:45,2253
5/21/2022 11:00,2247.24
5/21/2022 11:15,2260.44
5/21/2022 11:30,2237.88
5/21/2022 11:45,2237.04
5/21/2022 12:00,2247.72
5/21/2022 12:15,2252.88
5/21/2022 12:30,2262.72
5/21/2022 12:45,2267.16
5/21/2022 13:00,2257.92
5/21/2022 13:15,2263.92
5/21/2022 13:30,2277.6
5/21/2022 13:45,2282.88
5/21/2022 14:00,2283.24
5/21/2022 14:15,2294.4
5/21/2022 14:30,2296.68
5/21/2022 14:45,2296.56
5/21/2022 15:00,2301.36
5/21/2022 15:15,2297.76
5/21/2022 15:30,2311.32
5/21/2022 15:45,2312.88
5/21/2022 16:00,2289.48
5/21/2022 16:15,2292.72
5/21/2022 16:30,2301.72
5/21/2022 16:45,2304.84
5/21/2022 17:00,2291.28
5/21/2022 17:15,2274.6
5/21/2022 17:30,2269.32
5/21/2022 17:45,2265
5/21/2022 18:00,2267.64
5/21/2022 18:15,2273.76
5/21/2022 18:30,2273.16
5/21/2022 18:45,2279.16
5/21/2022 19:00,2271.48
5/21/2022 19:15,2284.56
5/21/2022 19:30,2292.36
5/21/2022 19:45,2279.52
5/21/2022 20:00,2274.84
5/21/2022 20:15,2279.16
5/21/2022 20:30,2263.44
5/21/2022 20:45,2281.2
5/21/2022 21:00,2271
5/21/2022 21:15,2279.76
5/21/2022 21:30,2270.04
5/21/2022 21:45,2294.4
5/21/2022 22:00,2281.8
5/21/2022 22:15,2286.48
5/21/2022 22:30,2298.6
5/21/2022 22:45,2300.64
5/21/2022 23:00,2301
5/21/2022 23:15,2294.64
5/21/2022 23:30,2277.96
5/21/2022 23:45,2270.16
5/22/2022 0:00,2265.24
5/22/2022 0:15,2268.48
5/22/2022 0:30,2262.6
5/22/2022 0:45,2258.88
5/22/2022 1:00,2251.44
5/22/2022 1:15,2243.88
5/22/2022 1:30,2235.12
5/22/2022 1:45,2239.08
5/22/2022 2:00,2243.16
5/22/2022 2:15,2241
5/22/2022 2:30,2235.84
5/22/2022 2:45,2238.36
5/22/2022 3:00,2208.84
5/22/2022 3:15,2211.36
5/22/2022 3:30,2201.52
5/22/2022 3:45,2202.96
5/22/2022 4:00,2207.76
5/22/2022 4:15,2189.64
5/22/2022 4:30,2174.64
5/22/2022 4:45,2175
5/22/2022 5:00,2172.36
5/22/2022 5:15,2174.64
5/22/2022 5:30,2169.6
5/22/2022 5:45,2172.84
5/22/2022 6:00,2172.36
5/22/2022 6:15,2188.44
5/22/2022 6:30,2207.52
5/22/2022 6:45,2227.92
5/22/2022 7:00,2235.84
5/22/2022 7:15,2247.48
5/22/2022 7:30,2231.88
5/22/2022 7:45,2255.28
5/22/2022 8:00,2257.2
5/22/2022 8:15,2259.12
5/22/2022 8:30,2262.12
5/22/2022 8:45,2262.48
5/22/2022 9:00,2276.28
5/22/2022 9:15,2279.88
5/22/2022 9:30,2301.84
5/22/2022 9:45,2319.72
5/22/2022 10:00,2319.36
5/22/2022 10:15,2312.76
5/22/2022 10:30,2330.4
5/22/2022 10:45,2341.8
5/22/2022 11:00,2312.88
5/22/2022 11:15,2329.32
5/22/2022 11:30,2345.16
5/22/2022 11:45,2429.64
5/22/2022 12:00,2431.08
5/22/2022 12:15,2387.64
5/22/2022 12:30,2347.2
5/22/2022 12:45,2389.2
5/22/2022 13:00,2473.92
5/22/2022 13:15,2500.8
5/22/2022 13:30,2421.12
5/22/2022 13:45,2365.56
5/22/2022 14:00,2412.6
5/22/2022 14:15,2395.68
5/22/2022 14:30,2375.04
5/22/2022 14:45,2452.56
5/22/2022 15:00,2461.08
5/22/2022 15:15,2409.48
5/22/2022 15:30,2419.56
5/22/2022 15:45,2410.8
5/22/2022 16:00,2335.8
5/22/2022 16:15,2303.28
5/22/2022 16:30,2257.68
5/22/2022 16:45,2268.84
5/22/2022 17:00,2289.72
5/22/2022 17:15,2297.28
5/22/2022 17:30,2367.24
5/22/2022 17:45,2400.72
5/22/2022 18:00,2397
5/22/2022 18:15,2439.84
5/22/2022 18:30,2464.2
5/22/2022 18:45,2488.68
5/22/2022 19:00,2497.8
5/22/2022 19:15,2497.8
5/22/2022 19:30,2511.12
5/22/2022 19:45,2502.24
5/22/2022 20:00,2487.96
5/22/2022 20:15,2510.88
5/22/2022 20:30,2508.72
5/22/2022 20:45,2504.04
5/22/2022 21:00,2490.36
5/22/2022 21:15,2486.64
5/22/2022 21:30,2477.88
5/22/2022 21:45,2481.72
5/22/2022 22:00,2488.2
5/22/2022 22:15,2481.24
5/22/2022 22:30,2481.96
5/22/2022 22:45,2490.36
5/22/2022 23:00,2490
5/22/2022 23:15,2482.92
5/22/2022 23:30,2445.48
5/22/2022 23:45,2432.4
5/23/2022 0:00,2416.2
5/23/2022 0:15,2412.24
5/23/2022 0:30,2395.92
5/23/2022 0:45,2384.16
5/23/2022 1:00,2370.12
5/23/2022 1:15,2337.96
5/23/2022 1:30,2319.36
5/23/2022 1:45,2299.2
5/23/2022 2:00,2295.96
5/23/2022 2:15,2282.04
5/23/2022 2:30,2271.24
5/23/2022 2:45,2255.16
5/23/2022 3:00,2248.08
5/23/2022 3:15,2236.68
5/23/2022 3:30,2232.24
5/23/2022 3:45,2215.92
5/23/2022 4:00,2231.76
5/23/2022 4:15,2228.88
5/23/2022 4:30,2214
5/23/2022 4:45,2219.04
5/23/2022 5:00,2221.44
5/23/2022 5:15,2229.48
5/23/2022 5:30,2296.32
5/23/2022 5:45,2316.12
5/23/2022 6:00,2378.88
5/23/2022 6:15,2400.24
5/23/2022 6:30,2404.8
5/23/2022 6:45,2398.2
5/23/2022 7:00,2387.76
5/23/2022 7:15,2401.92
5/23/2022 7:30,2410.56
5/23/2022 7:45,2427.24
5/23/2022 8:00,2425.08
5/23/2022 8:15,2422.44
5/23/2022 8:30,2404.8
5/23/2022 8:45,2401.32
5/23/2022 9:00,2413.2
5/23/2022 9:15,2430.36
5/23/2022 9:30,2416.56
5/23/2022 9:45,2409.48
5/23/2022 10:00,2426.52
5/23/2022 10:15,2422.08
5/23/2022 10:30,2422.32
5/23/2022 10:45,2439.6
5/23/2022 11:00,2438.52
5/23/2022 11:15,2424.72
5/23/2022 11:30,2439.48
5/23/2022 11:45,2433.84
5/23/2022 12:00,2437.56
5/23/2022 12:15,2449.92
5/23/2022 12:30,2451
5/23/2022 12:45,2456.52
5/23/2022 13:00,2458.68
5/23/2022 13:15,2454.84
5/23/2022 13:30,2445.24
5/23/2022 13:45,2456.04
5/23/2022 14:00,2448.36
5/23/2022 14:15,2445.36
5/23/2022 14:30,2451.24
5/23/2022 14:45,2447.52
5/23/2022 15:00,2479.92
5/23/2022 15:15,2473.44
5/23/2022 15:30,2465.28
5/23/2022 15:45,2454.12
5/23/2022 16:00,2454.96
5/23/2022 16:15,2442.84
5/23/2022 16:30,2436.24
5/23/2022 16:45,2449.8
5/23/2022 17:00,2476.2
5/23/2022 17:15,2470.32
5/23/2022 17:30,2464.56
5/23/2022 17:45,2465.04
5/23/2022 18:00,2446.08
5/23/2022 18:15,2452.56
5/23/2022 18:30,2448.12
5/23/2022 18:45,2455.8
5/23/2022 19:00,2465.76
5/23/2022 19:15,2470.8
5/23/2022 19:30,2434.2
5/23/2022 19:45,2410.92
5/23/2022 20:00,2410.44
5/23/2022 20:15,2403.36
5/23/2022 20:30,2403.6
5/23/2022 20:45,2399.04
5/23/2022 21:00,2397.6
5/23/2022 21:15,2390.04
5/23/2022 21:30,2387.88
5/23/2022 21:45,2385.12
5/23/2022 22:00,2374.44
5/23/2022 22:15,2371.32
5/23/2022 22:30,2361.48
5/23/2022 22:45,2360.16
5/23/2022 23:00,2349.6
5/23/2022 23:15,2350.08
5/23/2022 23:30,2335.2
5/23/2022 23:45,2322.72
5/24/2022 0:00,2311.44
5/24/2022 0:15,2292.12
5/24/2022 0:30,2764.68
5/24/2022 0:45,2637.48
5/24/2022 1:00,2729.16
5/24/2022 1:15,2709.6
5/24/2022 1:30,2691.84
5/24/2022 1:45,2681.4
5/24/2022 2:00,2668.56
5/24/2022 2:15,2637.12
5/24/2022 2:30,2470.32
5/24/2022 2:45,2464.8
5/24/2022 3:00,2468.88
5/24/2022 3:15,2461.08
5/24/2022 3:30,2460.96
5/24/2022 3:45,2453.76
5/24/2022 4:00,2466.72
5/24/2022 4:15,2454.48
5/24/2022 4:30,2441.4
5/24/2022 4:45,2423.28
5/24/2022 5:00,2019.24
5/24/2022 5:15,2028.72
5/24/2022 5:30,2024.52
5/24/2022 5:45,2128.8
5/24/2022 6:00,2195.76
5/24/2022 6:15,2211.12
5/24/2022 6:30,2244.84
5/24/2022 6:45,2273.4
5/24/2022 7:00,2284.8
5/24/2022 7:15,2278.92
5/24/2022 7:30,2275.32
5/24/2022 7:45,2303.16
5/24/2022 8:00,2342.04
5/24/2022 8:15,2417.4
5/24/2022 8:30,2421.12
5/24/2022 8:45,2397.24
5/24/2022 9:00,2408.52
5/24/2022 9:15,2421.96
5/24/2022 9:30,2427.84
5/24/2022 9:45,2424
5/24/2022 10:00,2424.12
5/24/2022 10:15,2418
5/24/2022 10:30,2421.24
5/24/2022 10:45,2437.92
5/24/2022 11:00,2085.84
5/24/2022 11:15,2156.76
5/24/2022 11:30,2311.2
5/24/2022 11:45,2350.44
5/24/2022 12:00,2367.36
5/24/2022 12:15,2385.72
5/24/2022 12:30,2389.32
5/24/2022 12:45,2367.72
5/24/2022 13:00,2377.44
5/24/2022 13:15,2396.16
5/24/2022 13:30,2422.44
5/24/2022 13:45,2417.76
5/24/2022 14:00,2400.48
5/24/2022 14:15,2378.16
5/24/2022 14:30,2373.48
5/24/2022 14:45,2382.12
5/24/2022 15:00,2357.28
5/24/2022 15:15,2342.88
5/24/2022 15:30,2325.24
5/24/2022 15:45,2319.12
5/24/2022 16:00,2324.52
5/24/2022 16:15,2323.08
5/24/2022 16:30,2300.04
5/24/2022 16:45,2286.36
5/24/2022 17:00,2277.36
5/24/2022 17:15,2249.28
5/24/2022 17:30,2252.88
5/24/2022 17:45,2255.76
5/24/2022 18:00,2265.84
5/24/2022 18:15,2266.92
5/24/2022 18:30,2258.64
5/24/2022 18:45,2284.2
5/24/2022 19:00,2289.96
5/24/2022 19:15,2297.88
5/24/2022 19:30,2295
5/24/2022 19:45,2295.72
5/24/2022 20:00,2298.6
5/24/2022 20:15,2292.48
5/24/2022 20:30,2304.72
5/24/2022 20:45,2302.2
5/24/2022 21:00,2295.36
5/24/2022 21:15,2292.12
5/24/2022 21:30,2284.92
5/24/2022 21:45,2291.76
5/24/2022 22:00,2287.8
5/24/2022 22:15,2279.52
5/24/2022 22:30,2273.4
5/24/2022 22:45,2275.2
5/24/2022 23:00,2274.12
5/24/2022 23:15,2266.56
5/24/2022 23:30,2255.76
5/24/2022 23:45,2238.48
5/25/2022 0:00,2234.16
5/25/2022 0:15,2219.76
5/25/2022 0:30,2207.88
5/25/2022 0:45,2201.4
5/25/2022 1:00,2219.4
5/25/2022 1:15,2206.08
5/25/2022 1:30,2200.32
5/25/2022 1:45,2201.4
5/25/2022 2:00,2176.92
5/25/2022 2:15,2173.68
5/25/2022 2:30,2163.96
5/25/2022 2:45,2173.32
5/25/2022 3:00,2163.24
5/25/2022 3:15,2158.92
5/25/2022 3:30,2166.12
5/25/2022 3:45,2146.68
5/25/2022 4:00,2145.96
5/25/2022 4:15,2189.88
5/25/2022 4:30,2164.68
5/25/2022 4:45,2193.84
5/25/2022 5:00,2226.24
5/25/2022 5:15,2250.72
5/25/2022 5:30,2249.28
5/25/2022 5:45,2262.6
5/25/2022 6:00,2289.96
5/25/2022 6:15,2314.8
5/25/2022 6:30,2328.12
5/25/2022 6:45,2313.36
5/25/2022 7:00,2318.04
5/25/2022 7:15,2323.8
5/25/2022 7:30,2338.2
5/25/2022 7:45,2338.56
5/25/2022 8:00,2322
5/25/2022 8:15,2322.72
5/25/2022 8:30,2319.48
5/25/2022 8:45,2337.12
5/25/2022 9:00,2339.28
5/25/2022 9:15,2341.08
5/25/2022 9:30,2332.8
5/25/2022 9:45,2342.52
5/25/2022 10:00,2348.64
5/25/2022 10:15,2340.72
5/25/2022 10:30,2357.28
5/25/2022 10:45,2354.76
5/25/2022 11:00,2354.76
5/25/2022 11:15,2353.68
5/25/2022 11:30,2358
5/25/2022 11:45,2341.08
5/25/2022 12:00,2342.88
5/25/2022 12:15,2352.24
5/25/2022 12:30,2360.52
5/25/2022 12:45,2407.68
5/25/2022 13:00,2501.88
5/25/2022 13:15,2514.12
5/25/2022 13:30,2445.6
5/25/2022 13:45,2418.96
5/25/2022 14:00,2412.48
5/25/2022 14:15,2413.44
5/25/2022 14:30,2406.12
5/25/2022 14:45,2380.92
5/25/2022 15:00,2366.04
5/25/2022 15:15,2353.8
5/25/2022 15:30,2353.32
5/25/2022 15:45,2345.04
5/25/2022 16:00,2331.36
5/25/2022 16:15,2320.2
5/25/2022 16:30,2336.52
5/25/2022 16:45,2338.68
5/25/2022 17:00,2331.48
5/25/2022 17:15,2340
5/25/2022 17:30,2343.24
5/25/2022 17:45,2334.6
5/25/2022 18:00,2346.72
5/25/2022 18:15,2356.8
5/25/2022 18:30,2355.24
5/25/2022 18:45,2361.72
5/25/2022 19:00,2378.88
5/25/2022 19:15,2401.44
5/25/2022 19:30,2413.92
5/25/2022 19:45,2421.36
5/25/2022 20:00,2414.76
5/25/2022 20:15,2401.44
5/25/2022 20:30,2358.72
5/25/2022 20:45,2322.72
5/25/2022 21:00,2301.36
5/25/2022 21:15,2296.32
5/25/2022 21:30,2290.2
5/25/2022 21:45,2289.6
5/25/2022 22:00,2294.52
5/25/2022 22:15,2291.88
5/25/2022 22:30,2291.64
5/25/2022 22:45,2271.48
5/25/2022 23:00,2254.2
5/25/2022 23:15,2244.24
5/25/2022 23:30,2231.64
5/25/2022 23:45,2233.8
5/26/2022 0:00,2218.08
5/26/2022 0:15,2217.36
5/26/2022 0:30,2213.64
5/26/2022 0:45,2350.56
5/26/2022 1:00,2738.76
5/26/2022 1:15,2777.16
5/26/2022 1:30,2774.64
5/26/2022 1:45,2341.8
5/26/2022 2:00,2406.36
5/26/2022 2:15,2272.56
5/26/2022 2:30,2182.44
5/26/2022 2:45,2159.28
5/26/2022 3:00,2168.04
5/26/2022 3:15,2196.6
5/26/2022 3:30,2175.84
5/26/2022 3:45,2176.68
5/26/2022 4:00,2199.96
5/26/2022 4:15,2209.44
5/26/2022 4:30,2197.92
5/26/2022 4:45,2184.84
5/26/2022 5:00,2191.32
5/26/2022 5:15,2217.24
5/26/2022 5:30,2221.8
5/26/2022 5:45,2221.8
5/26/2022 6:00,2245.68
5/26/2022 6:15,2268
5/26/2022 6:30,2252.76
5/26/2022 6:45,2240.64
5/26/2022 7:00,2279.88
5/26/2022 7:15,2270.28
5/26/2022 7:30,2215.56
5/26/2022 7:45,2183.88
5/26/2022 8:00,2163.12
5/26/2022 8:15,2181.84
5/26/2022 8:30,2186.88
5/26/2022 8:45,2217.96
5/26/2022 9:00,2272.2
5/26/2022 9:15,2279.52
5/26/2022 9:30,2315.28
5/26/2022 9:45,2282.64
5/26/2022 10:00,2275.44
5/26/2022 10:15,2277.36
5/26/2022 10:30,2293.44
5/26/2022 10:45,2297.52
5/26/2022 11:00,2304.6
5/26/2022 11:15,2346.6
5/26/2022 11:30,2430
5/26/2022 11:45,2428.92
5/26/2022 12:00,2437.08
5/26/2022 12:15,2455.44
5/26/2022 12:30,2463.6
5/26/2022 12:45,2463.72
5/26/2022 13:00,2487.12
5/26/2022 13:15,2507.64
5/26/2022 13:30,2513.28
5/26/2022 13:45,2533.44
5/26/2022 14:00,2506.68
5/26/2022 14:15,2514.48
5/26/2022 14:30,2516.88
5/26/2022 14:45,2487.12
5/26/2022 15:00,2430.84
5/26/2022 15:15,2393.88
5/26/2022 15:30,2410.56
5/26/2022 15:45,2409.24
5/26/2022 16:00,2407.92
5/26/2022 16:15,2404.44
5/26/2022 16:30,2402.64
5/26/2022 16:45,2407.92
5/26/2022 17:00,2399.76
5/26/2022 17:15,2427.84
5/26/2022 17:30,2431.44
5/26/2022 17:45,2411.64
5/26/2022 18:00,2430.6
5/26/2022 18:15,2416.32
5/26/2022 18:30,2435.76
5/26/2022 18:45,2446.44
5/26/2022 19:00,2448.96
5/26/2022 19:15,2432.52
5/26/2022 19:30,2419.8
5/26/2022 19:45,2411.64
5/26/2022 20:00,2417.04
5/26/2022 20:15,2415.72
5/26/2022 20:30,2412.72
5/26/2022 20:45,2428.68
5/26/2022 21:00,2421.72
5/26/2022 21:15,2412.84
5/26/2022 21:30,2415.72
5/26/2022 21:45,2422.92
5/26/2022 22:00,2417.4
5/26/2022 22:15,2388.48
5/26/2022 22:30,2391.24
5/26/2022 22:45,2369.64
5/26/2022 23:00,2380.44
5/26/2022 23:15,2437.8
5/26/2022 23:30,2445
5/26/2022 23:45,2443.56
5/27/2022 0:00,2436.48
5/27/2022 0:15,2442.12
5/27/2022 0:30,2432.76
5/27/2022 0:45,2439.24
5/27/2022 1:00,2424.96
5/27/2022 1:15,2373.12
5/27/2022 1:30,2343.6
5/27/2022 1:45,2327.64
5/27/2022 2:00,2318.76
5/27/2022 2:15,2303.16
5/27/2022 2:30,2289.84
5/27/2022 2:45,2283.96
5/27/2022 3:00,2287.44
5/27/2022 3:15,2274.12
5/27/2022 3:30,2253.48
5/27/2022 3:45,2229.36
5/27/2022 4:00,2219.16
5/27/2022 4:15,2214.24
5/27/2022 4:30,2198.28
5/27/2022 4:45,2190.72
5/27/2022 5:00,2202.96
5/27/2022 5:15,2204.04
5/27/2022 5:30,2221.56
5/27/2022 5:45,2237.52
5/27/2022 6:00,2253.36
5/27/2022 6:15,2293.8
5/27/2022 6:30,2343.6
5/27/2022 6:45,2298.84
5/27/2022 7:00,2157.6
5/27/2022 7:15,2082
5/27/2022 7:30,2096.76
5/27/2022 7:45,2086.08
5/27/2022 8:00,2073.12
5/27/2022 8:15,2081.4
5/27/2022 8:30,2090.64
5/27/2022 8:45,2103.24
5/27/2022 9:00,2113.2
5/27/2022 9:15,2134.44
5/27/2022 9:30,2126.52
5/27/2022 9:45,2145.36
5/27/2022 10:00,2150.04
5/27/2022 10:15,2163.48
5/27/2022 10:30,2185.44
5/27/2022 10:45,2212.92
5/27/2022 11:00,2227.44
5/27/2022 11:15,2235.72
5/27/2022 11:30,2254.92
5/27/2022 11:45,2285.52
5/27/2022 12:00,2344.56
5/27/2022 12:15,2354.04
5/27/2022 12:30,2367.24
5/27/2022 12:45,2354.88
5/27/2022 13:00,2356.56
5/27/2022 13:15,2380.08
5/27/2022 13:30,2385.84
5/27/2022 13:45,2383.2
5/27/2022 14:00,2383.56
5/27/2022 14:15,2399.16
5/27/2022 14:30,2391.12
5/27/2022 14:45,2379.6
5/27/2022 15:00,2380.92
5/27/2022 15:15,2397.72
5/27/2022 15:30,2387.28
5/27/2022 15:45,2382.84
5/27/2022 16:00,2391.96
5/27/2022 16:15,2394.24
5/27/2022 16:30,2385.72
5/27/2022 16:45,2394.72
5/27/2022 17:00,2405.16
5/27/2022 17:15,2407.44
5/27/2022 17:30,2396.52
5/27/2022 17:45,2402.52
5/27/2022 18:00,2398.2
5/27/2022 18:15,2387.28
5/27/2022 18:30,2393.16
5/27/2022 18:45,2388.84
5/27/2022 19:00,2391.72
5/27/2022 19:15,2398.56
5/27/2022 19:30,2396.76
5/27/2022 19:45,2392.44
5/27/2022 20:00,2406.48
5/27/2022 20:15,2397.12
5/27/2022 20:30,2383.32
5/27/2022 20:45,2387.28
5/27/2022 21:00,2399.28
5/27/2022 21:15,2388.12
5/27/2022 21:30,2385.72
5/27/2022 21:45,2380.08
5/27/2022 22:00,2380.92
5/27/2022 22:15,2377.08
5/27/2022 22:30,2373.96
5/27/2022 22:45,2357.64
5/27/2022 23:00,2337.24
5/27/2022 23:15,2323.56
5/27/2022 23:30,2301.6
5/27/2022 23:45,2284.2
5/28/2022 0:00,2289.6
5/28/2022 0:15,2271.96
5/28/2022 0:30,2274.12
5/28/2022 0:45,2266.08
5/28/2022 1:00,2255.04
5/28/2022 1:15,2268.48
5/28/2022 1:30,2277.12
5/28/2022 1:45,2263.44
5/28/2022 2:00,2248.56
5/28/2022 2:15,2229.48
5/28/2022 2:30,2223.12
5/28/2022 2:45,2208.36
5/28/2022 3:00,2214.24
5/28/2022 3:15,2205
5/28/2022 3:30,2195.16
5/28/2022 3:45,2193.12
5/28/2022 4:00,2210.28
5/28/2022 4:15,2203.8
5/28/2022 4:30,2175
5/28/2022 4:45,2176.56
5/28/2022 5:00,2217.36
5/28/2022 5:15,2319.24
5/28/2022 5:30,2315.76
5/28/2022 5:45,2082.96
5/28/2022 6:00,2069.04
5/28/2022 6:15,2072.4
5/28/2022 6:30,2053.08
5/28/2022 6:45,2061.72
5/28/2022 7:00,2077.32
5/28/2022 7:15,2084.88
5/28/2022 7:30,2102.16
5/28/2022 7:45,2150.64
5/28/2022 8:00,2223.48
5/28/2022 8:15,2239.92
5/28/2022 8:30,2274.48
5/28/2022 8:45,2302.32
5/28/2022 9:00,2309.64
5/28/2022 9:15,2309.76
5/28/2022 9:30,2310.72
5/28/2022 9:45,2314.44
5/28/2022 10:00,2320.08
5/28/2022 10:15,2305.44
5/28/2022 10:30,2313.96
5/28/2022 10:45,2320.92
5/28/2022 11:00,2309.28
5/28/2022 11:15,2315.04
5/28/2022 11:30,2322.24
5/28/2022 11:45,2329.08
5/28/2022 12:00,2331.84
5/28/2022 12:15,2344.92
5/28/2022 12:30,2342.4
5/28/2022 12:45,2334
5/28/2022 13:00,2345.04
5/28/2022 13:15,2363.88
5/28/2022 13:30,2356.68
5/28/2022 13:45,2382.6
5/28/2022 14:00,2387.88
5/28/2022 14:15,2392.2
5/28/2022 14:30,2393.04
5/28/2022 14:45,2391.84
5/28/2022 15:00,2387.64
5/28/2022 15:15,2374.56
5/28/2022 15:30,2362.44
5/28/2022 15:45,2373.6
5/28/2022 16:00,2373
5/28/2022 16:15,2354.64
5/28/2022 16:30,2364.48
5/28/2022 16:45,2367.96
5/28/2022 17:00,2370.72
5/28/2022 17:15,2367.6
5/28/2022 17:30,2359.8
5/28/2022 17:45,2371.44
5/28/2022 18:00,2370.6
5/28/2022 18:15,2356.2
5/28/2022 18:30,2360.28
5/28/2022 18:45,2352.36
5/28/2022 19:00,2356.08
5/28/2022 19:15,2358.96
5/28/2022 19:30,2355.12
5/28/2022 19:45,2349
5/28/2022 20:00,2351.4
5/28/2022 20:15,2349.6
5/28/2022 20:30,2340.96
5/28/2022 20:45,2345.04
5/28/2022 21:00,2352.6
5/28/2022 21:15,2357.4
5/28/2022 21:30,2351.28
5/28/2022 21:45,2360.64
5/28/2022 22:00,2352.6
5/28/2022 22:15,2336.4
5/28/2022 22:30,2331.6
5/28/2022 22:45,2334
5/28/2022 23:00,2327.4
5/28/2022 23:15,2323.92
5/28/2022 23:30,2298.24
5/28/2022 23:45,2289.96
5/29/2022 0:00,2280.36
5/29/2022 0:15,2273.4
5/29/2022 0:30,2277.36
5/29/2022 0:45,2262.84
5/29/2022 1:00,2268.24
5/29/2022 1:15,2260.32
5/29/2022 1:30,2249.88
5/29/2022 1:45,2253.72
5/29/2022 2:00,2239.2
5/29/2022 2:15,2236.2
5/29/2022 2:30,2237.4
5/29/2022 2:45,2234.88
5/29/2022 3:00,2217.48
5/29/2022 3:15,2203.2
5/29/2022 3:30,2194.32
5/29/2022 3:45,2184.24
5/29/2022 4:00,2170.32
5/29/2022 4:15,2162.52
5/29/2022 4:30,2161.68
5/29/2022 4:45,2164.08
5/29/2022 5:00,2177.88
5/29/2022 5:15,2151.48
5/29/2022 5:30,2143.92
5/29/2022 5:45,2149.56
5/29/2022 6:00,2152.44
5/29/2022 6:15,2146.8
